"Appareil";"Nom=";"Four Thermidor Efita";;"Numéro de série=";"8470479";;"Version de logiciel=";"5.13"
;"Adresse MAC=";"00:0A:8D:81:3F:CF";;"Langue=";"fr";;"Pays=";"FR";;"Fuseau horaire=";"GMT"
"Groupe";"Group 2"
"T° Bac trempe";"Bas=";0,0;"Haut=";50,0;"Unités=";"°C"
"% Puissance";"Bas=";0,0;"Haut=";100,0;"Unités=";"%"
"Consigne T°";"Bas=";50,0;"Haut=";550,0;"Unités=";"°C"
"N° Programme";"Bas=";0;"Haut=";50;"Unités=";""
"Chrono Trempe";"Bas=";"00:00:00";"Haut=";"00:00:00";"Unités=";""
"Date/Heure";;"T° Bac trempe";"% Puissance";"Consigne T°";"N° Programme";"Chrono Trempe"
;;"°C";"%";"°C";"";""
"12/02/24 18:41:10.875";"12/02/24 18:41:10 Démarrage lot (Invité)"
"12/02/24 18:41:10.875";"12/02/24 18:41:10 N° OF TUS--6325OFF"
"12/02/24 18:41:10.875";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:41:20";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:41:30";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:41:40";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:41:50";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:42:00";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:42:10";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:42:20";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:42:30";;25,8;26,3;495,0;50;"00:00:00"
"12/02/24 18:42:40";;25,7;26,3;495,0;50;"00:00:00"
"12/02/24 18:42:50";;25,8;35,2;495,0;50;"00:00:00"
"12/02/24 18:43:00";;25,8;100,0;495,0;50;"00:00:00"
"12/02/24 18:43:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:43:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:43:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:43:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:43:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:44:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:44:10";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:44:20";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:44:30";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:44:40";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:44:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:45:00";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:45:10";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:45:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:45:30";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:45:40";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:45:50";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:46:00";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:46:10";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:46:20";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:46:30";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:46:40";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:46:50";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:47:00";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:47:10";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:47:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:47:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:47:40";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:47:50";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:48:00";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:48:10";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:48:20";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:48:30";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:48:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:48:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:49:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:49:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:49:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:49:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:49:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:49:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:50:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:50:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:50:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:50:30";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:50:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:50:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:51:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:51:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:51:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:51:30";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:51:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:51:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:52:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:52:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:52:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:52:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:52:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:52:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:53:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:53:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:53:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:53:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:53:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:53:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:54:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:54:10";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:54:20";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:54:30";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 18:54:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:54:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:55:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:55:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:55:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:55:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:55:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:55:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:56:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:56:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:56:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:56:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:56:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:56:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:57:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:57:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:57:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:57:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:57:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:57:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:58:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:58:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:58:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:58:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:58:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:58:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:59:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:59:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:59:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:59:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:59:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 18:59:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:00:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:00:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:00:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:00:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:00:40";;25,8;0,0;35,0;50;"00:00:00"
"12/02/24 19:00:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:01:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:01:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:01:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:01:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:01:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:01:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:02:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:02:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:02:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:02:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:02:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:02:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:03:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:03:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:03:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:03:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:03:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:03:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:04:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:04:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:04:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:04:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:04:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:04:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:05:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:05:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:05:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:05:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:05:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:05:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:06:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:06:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:06:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:06:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:06:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:06:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:07:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:07:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:07:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:07:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:07:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:07:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:08:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:08:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:08:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:08:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:08:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:08:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:09:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:09:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:09:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:09:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:09:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:09:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:10:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:10:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:10:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:10:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:10:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:10:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:11:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:11:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:11:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:11:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:11:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:11:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:12:00";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:12:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:12:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:12:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:12:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:12:50";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:13:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:13:10";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:13:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:13:30";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:13:40";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:13:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:14:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:14:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:14:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:14:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:14:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:14:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:15:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:15:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:15:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:15:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:15:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:15:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:16:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:16:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:16:20";;25,7;0,0;35,0;50;"00:00:00"
"12/02/24 19:16:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:16:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:16:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:17:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:17:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:17:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:17:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:17:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:17:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:18:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:18:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:18:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:18:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:18:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:18:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:19:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:19:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:19:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:19:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:19:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:19:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:20:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:20:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:20:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:20:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:20:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:20:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:21:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:21:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:21:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:21:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:21:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:21:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:22:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:22:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:22:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:22:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:22:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:22:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:23:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:23:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:23:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:23:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:23:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:23:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:24:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:24:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:24:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:24:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:24:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:24:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:25:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:25:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:25:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:25:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:25:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:25:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:26:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:26:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:26:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:26:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:26:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:26:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:27:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:27:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:27:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:27:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:27:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:27:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:28:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:28:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:28:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:28:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:28:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:28:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:29:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:29:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:29:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:29:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:29:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:29:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:30:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:30:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:30:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:30:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:30:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:30:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:31:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:31:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:31:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:31:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:31:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:31:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:32:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:32:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:32:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:32:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:32:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:32:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:33:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:33:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:33:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:33:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:33:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:33:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:34:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:34:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:34:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:34:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:34:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:34:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:35:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:35:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:35:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:35:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:35:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:35:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:36:00";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:36:10";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:36:20";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:36:30";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:36:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:36:50";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:37:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:37:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:37:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:37:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:37:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:37:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:38:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:38:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:38:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:38:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:38:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:38:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:39:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:39:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:39:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:39:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:39:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:39:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:40:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:40:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:40:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:40:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:40:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:40:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:41:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:41:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:41:20";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:41:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:41:40";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:41:50";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:42:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:42:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:42:20";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:42:30";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:42:40";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:42:50";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:43:00";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:43:10";;25,6;0,0;35,0;50;"00:00:00"
"12/02/24 19:43:20";;25,5;0,0;35,0;50;"00:00:00"
"12/02/24 19:43:30";;25,6;0,0;35,0;50;"00:00:00"
